Equipo,Escenario,Uso_CPU,Uso_Memoria
Ryzen 7,Navegación web,23.973412352435076,41.77462723844973
Ryzen 7,Navegación web,23.671822149507392,36.51606428957343
Ryzen 7,Navegación web,21.187601437333313,40.726199228553845
Ryzen 7,Navegación web,24.59399856050403,42.851124671140475
Ryzen 7,Navegación web,20.47440185302849,39.83540910829661
Ryzen 7,Navegación web,30.911574404946425,39.56468083781085
Ryzen 7,Navegación web,26.724432812153253,44.60583362489322
Ryzen 7,Navegación web,30.337216311727563,39.834417257469575
Ryzen 7,Navegación web,25.246365752862058,37.33405756314978
Ryzen 7,Navegación web,25.762511322709006,42.77338848785881
Ryzen 7,Navegación web,23.066381347948763,44.63726088885943
Ryzen 7,Navegación web,25.91632932249376,37.77283242441556
Ryzen 7,Navegación web,22.466655376397775,41.09574557645528
Ryzen 7,Navegación web,24.043979045903402,41.37762640310218
Ryzen 7,Navegación web,23.977134689701437,44.334507712247884
Ryzen 7,Navegación web,27.924634860442428,40.12340634897692
Ryzen 7,Navegación web,29.818323765041463,36.03368296701117
Ryzen 7,Navegación web,21.953564714204326,42.91473844042379
Ryzen 7,Navegación web,24.2593492937107,37.32451378082268
Ryzen 7,Navegación web,26.980218113009116,42.7762208920593
Ryzen 7,Navegación web,22.66389791215996,38.86894593740847
Ryzen 7,Navegación web,22.791563404646016,40.32517941035102
Ryzen 7,Navegación web,23.99902922313414,39.58751063814235
Ryzen 7,Navegación web,28.81926196165045,34.61437950661002
Ryzen 7,Navegación web,25.35695863444122,41.59807963694426
Ryzen 7,Navegación web,23.906519968297474,36.66046642863894
Ryzen 7,Navegación web,22.326297335948542,45.776047425673596
Core i7,YouTube,39.90732280394767,52.23799038986012
Core i7,YouTube,43.26547040045066,49.10016246086492
Core i7,YouTube,41.814091390631795,47.710023186762605
Core i7,YouTube,40.533075139360434,45.19432465163721
Core i7,YouTube,45.52704584778198,52.97635969602008
Core i7,YouTube,41.56916783122667,45.03977245074349
Core i7,YouTube,37.97783955036317,47.12545221005376
Core i7,YouTube,45.21720595299864,50.0255542726879
Core i7,YouTube,40.67553182889128,47.31566591457463
Core i7,YouTube,46.114878838968025,47.9720273392893
Core i7,YouTube,42.426898814471976,45.10597442611133
Core i7,YouTube,44.551821406241125,53.05800622532246
Core i7,YouTube,40.90352175839958,42.46314899824049
Core i7,YouTube,40.335212036549265,44.51168523654534
Core i7,YouTube,43.27779819887055,52.67969078645061
Core i7,YouTube,42.72992494473395,44.39820525125782
Core i7,YouTube,38.99084274784508,44.10487698237709
Core i7,YouTube,47.6662850101082,46.19597199128126
Core i7,YouTube,43.01610250864607,47.083556141021226
Core i7,YouTube,37.5249319640235,51.71959220075293
Core i7,YouTube,44.64560624713353,45.49611692598805
Core i7,YouTube,42.210166560965185,48.6145019357768
Core i7,YouTube,40.81635028127868,43.622194067457166
Core i7,YouTube,41.74232671379606,46.57341854012747
Core i7,YouTube,42.62854852177368,45.615393731339665
Core i7,YouTube,40.215249368602244,48.36293477774769
Core i7,YouTube,45.767550918652134,46.765509973542585
Core i7,YouTube,47.9601655445785,44.24217848173523
Core i7,YouTube,45.4203888830268,44.76582719799521
Core i7,YouTube,46.879146408591026,40.255330205177195
Core i7,YouTube,40.68832802037517,43.54794439297817
Core i7,YouTube,42.38888039075419,42.76279139440729
Core i7,YouTube,49.468584968567264,45.40419045304962
Core i7,YouTube,44.84442530230153,47.33865568865371
Core i7,YouTube,40.02023074841144,44.55685136727311
Core i7,YouTube,44.67794737113961,47.15352017909366
Core i7,YouTube,40.805660710548196,43.552284514605155
Core i7,YouTube,40.51876023340087,47.34035426013942
Core i7,YouTube,41.70530759255632,42.65394379360734
Core i7,YouTube,44.26073480523493,46.893183975229185
Core i7,YouTube,38.69577527180998,39.59603938194091
Core i7,YouTube,36.148800848912174,46.32700238337096
Core i7,YouTube,43.03875954303576,41.90162391996495
Core i7,YouTube,42.48040900135637,47.8014857872803
Core i7,YouTube,43.207866013615295,43.94450732515641
Core i7,YouTube,41.53695574393951,48.01351875097491
Core i7,YouTube,43.84876939705874,41.06719997705305
Core i7,YouTube,43.79201993710271,45.79998733749375
Core i7,YouTube,37.96370898876091,49.67309442552819
Core i7,YouTube,42.350268145780674,45.5789967995114
Core i7,YouTube,40.16423419250876,41.06517490110286
Core i7,YouTube,43.09866599335917,43.001687946909485
Core i7,YouTube,39.50183114799776,43.3945725085816
Core i7,YouTube,42.699593977620935,49.80452478191674
Core i7,YouTube,41.30540522566028,42.70908937684149
Core i7,YouTube,45.747250579239974,47.45522664538994
Core i7,YouTube,43.23954975291011,49.77255232610128
Core i7,YouTube,46.78542704937338,47.87666165634488
Core i7,YouTube,45.01526255789682,43.73685314330977
Core i7,YouTube,38.0837210206316,45.992033967531036
Core i7,YouTube,46.34267906651199,48.7501389862586
Core i7,YouTube,47.8721697844282,48.008142747300894
Core i7,YouTube,43.50892110076225,46.08682980017824
Core i7,YouTube,45.15484779801508,45.27023469471992
Core i7,YouTube,44.30354438788667,42.38019131512817
Core i7,YouTube,49.30600284308666,52.593550282949764
Core i7,YouTube,42.09610433926494,47.337127414908686
Core i7,YouTube,44.253755628812016,45.45318381486627
Core i7,YouTube,44.20484039549193,43.00172088936195
Core i7,YouTube,39.082127679102626,42.602668476762766
Core i7,YouTube,47.732163775173746,47.29817429979781
Core i7,YouTube,39.39424960753297,45.823908385097035
Core i7,YouTube,43.671005098260395,48.41113652704152
Core i7,YouTube,42.87919470551111,38.71497387743201
Core i7,YouTube,42.1704019657233,51.08408596407657
Core i7,YouTube,38.71139770627349,46.22032795351391
Core i7,YouTube,39.39954164180463,46.23086184094469
Core i7,YouTube,43.80055460049936,36.63043348004549
Core i7,YouTube,41.618168546206306,48.666441578416965
Core i7,YouTube,42.07074244648356,41.329188059841584
Core i7,YouTube,45.45557192842601,46.08782156847998
Core i7,YouTube,48.230973062118935,47.085398072975735
Core i7,YouTube,40.78459137441622,46.62510477595084
Core i7,YouTube,46.09128463813878,45.324317748425734
Core i7,YouTube,44.66358912240953,44.139864248285804
Core i7,YouTube,42.63379388829308,46.55317119517853
Core i7,YouTube,44.23446120455866,48.75146341803301
Core i7,YouTube,43.50816464734739,48.76996746622105
Core i7,YouTube,45.15753400024318,43.62162061710425
Core i7,YouTube,47.462596773297996,50.899810732890586
Core i7,YouTube,40.19340790680557,47.39012776894626
Core i7,YouTube,44.50138492520888,52.86954077334277
Core i7,YouTube,43.27070308368158,45.31346277455325
Core i7,YouTube,40.78149263696322,48.91170913198464
Core i7,YouTube,42.78256010746877,44.228265602200295
Core i7,YouTube,42.46481485291285,46.7559043090708
Core i7,YouTube,44.53820359931679,52.50988265456293
Core i7,YouTube,43.426882093943945,45.72703181219471
Core i7,YouTube,45.76887287589403,43.60677152740825
Core i7,YouTube,43.65379010637056,44.830882469556364
Core i7,YouTube,43.20798683150483,43.152731994570466
Core i7,YouTube,42.207337256111714,44.72841497920977
Core i7,YouTube,45.48509044707933,43.89837457165414
Core i7,YouTube,41.92343828243436,48.89014799984216
Core i7,YouTube,45.59551306296466,46.096015433898
Core i7,YouTube,43.00694680077198,37.06233383198082
Core i7,YouTube,39.6590161119372,45.03291615916669
Core i7,YouTube,44.56491141792446,46.61444317313144
Core i7,YouTube,47.34957773476196,46.55916899920504
Core i7,YouTube,43.28742357195057,44.334638406672454
Core i7,YouTube,47.57874763494193,44.43716657179315
Core i7,YouTube,41.00522295941692,47.14414535495899
Core i7,YouTube,38.84930893131393,41.78812143410102
Core i7,YouTube,44.09756792486041,43.27437733585399
Core i7,YouTube,38.907880603114805,43.329076248298406
Core i7,YouTube,39.76135720120316,42.596837915034136
Core i7,YouTube,48.10771357632466,43.81899849138095
Core i7,YouTube,45.46989032265847,44.054666053590275
Core i7,YouTube,43.83262040413336,47.70097572823671
Core i7,YouTube,44.90533537887907,42.27811475692846
Core i7,YouTube,43.97197614922858,42.272503717387
Core i7,YouTube,45.891425067126676,46.26981533507261
Core i7,YouTube,39.57476229658712,52.05290357005027
Core i7,YouTube,44.071205982579826,52.072381293933816
Core i7,YouTube,46.98584826030222,45.71037726344739
Core i7,YouTube,41.89246882162102,42.84510487683561
Core i7,YouTube,44.30380941267897,46.90842720088557
Core i7,YouTube,42.10410173955124,37.948330450298165
Core i7,YouTube,44.69519191350989,43.38274348480242
Core i7,YouTube,43.084529079711665,40.061161360622066
Core i7,YouTube,45.83229388878321,44.702546803929735
Core i7,YouTube,41.760844849859765,47.81648342626511
Core i7,YouTube,42.389245361967966,43.36457997117958
Core i7,YouTube,44.665697597077774,47.31201325608133
Core i7,YouTube,45.067933831623016,45.93813680234128
Core i7,YouTube,52.35758657384147,45.91841126111566
Core i7,YouTube,45.4547540820936,49.36218829142265
Core i7,YouTube,45.776068290497534,47.83643429730787
Core i7,YouTube,42.07133171977541,46.2059259536718
Core i7,YouTube,41.8111521636654,46.41516566690884
Core i7,YouTube,45.13966472453158,52.68753799794104
Core i7,YouTube,45.34253655800626,46.914621683551495
Core i7,YouTube,41.8952352210618,47.836891521298284
Core i7,YouTube,43.5339094218019,41.99724729474206
Core i7,YouTube,41.339656387937396,44.338757044744355
Core i7,YouTube,45.13281179791003,44.97121584116123
Core i7,YouTube,40.29260376441859,46.22624500353709
Core i7,YouTube,46.848699774673285,45.55623661744369
Core i7,YouTube,41.49273642412643,47.24174068663363
Core i7,YouTube,45.75987849038195,47.528787031324924
Core i7,YouTube,39.1697062524116,46.86842127686129
Core i7,YouTube,46.64493113227734,48.16280006690883
Core i7,YouTube,42.55332704471867,52.498130977620704
Core i7,YouTube,40.52557212994258,43.935684467165004
Core i7,YouTube,41.73481675596589,44.56080201362238
Core i7,YouTube,44.13531663375837,45.9883711721462
Core i7,YouTube,41.45192394662979,48.846009237491266
Core i7,YouTube,43.299843397083755,43.9312770449135
Core i7,YouTube,42.41953073383673,48.71225390338271
Core i7,YouTube,47.37733384763611,49.2607315984075
Core i7,YouTube,39.95184569710721,40.8318533646332
Core i7,YouTube,42.952854910637114,45.84530773325636
Core i7,YouTube,43.98867976949366,50.662460221147356
Core i7,YouTube,43.05259749014044,47.04230632851908
Core i7,YouTube,46.61275102061332,44.02107917475746
Core i7,YouTube,45.179934476522405,49.10686793661365
Core i7,YouTube,44.877687877860666,43.43182837486983
Core i7,YouTube,43.79198752809005,45.84713531748058
Core i7,YouTube,38.99777807024216,45.84067578219267
Core i7,YouTube,41.517604756588675,45.34507196571539
Core i7,YouTube,43.253224073110474,47.20668172894265
Core i7,YouTube,44.04797340616027,47.659567151727515
Core i7,YouTube,45.59953629497742,43.01716728693168
Core i7,YouTube,41.1296184679178,41.713388616292654
Core i7,YouTube,45.31608702426078,45.742790336785305
Core i7,YouTube,45.902137761022715,44.97680578586388
Core i7,YouTube,39.689297074731755,44.31409838407835
Core i7,YouTube,41.86092961735929,42.66057543197837
Core i7,YouTube,43.56063632411493,46.87076459787817
Core i7,YouTube,48.76344003670023,47.294927605873944
Core i7,YouTube,46.07093604565482,47.6464522406326
Core i7,YouTube,39.1758784330888,47.413174683984124
Core i7,YouTube,39.802705494477024,46.34044900279447
Core i7,YouTube,42.44783400181873,46.011194020846425
Core i7,YouTube,43.686646993991566,47.31349217612944
Core i7,YouTube,50.60411409527682,44.547858488016395
Core i7,YouTube,39.78949028361633,43.89970368962738
Core i7,YouTube,37.360707529659635,47.594880346128264
Core i7,YouTube,45.26629798486844,51.31199281238657
Core i7,YouTube,46.917128723423176,48.02313029756504
Core i7,YouTube,46.30057907165438,45.56663554963857
Core i7,YouTube,39.50216242274324,47.84160963318509
Core i7,YouTube,46.18849392841449,50.27193445933044
Core i7,YouTube,50.21713381840449,45.01006972196572
Core i7,YouTube,42.7442071796049,47.928415822062895
Core i7,YouTube,40.83785023050952,45.96943595091743
Core i7,YouTube,39.54925687108455,48.31320105821081
Core i7,YouTube,44.96685402066454,45.627453164748864
Core i7,YouTube,43.53323792754756,42.10745471117055
Core i7,YouTube,42.143296564194706,48.75319428364274
Core i7,YouTube,41.16911278088127,47.07287173051313
Core i7,YouTube,45.48740150132699,53.40814214207561
Core i7,YouTube,40.318688981784035,49.51910089400806
Core i7,YouTube,45.29338413840873,43.73411615307332
Core i7,YouTube,48.6547381931571,40.15533770194358
Core i7,YouTube,40.21833442360022,40.15892418878295
Core i7,YouTube,38.339570485919545,41.77493602256875
Core i7,YouTube,41.172907468428214,47.903582151757774
Core i7,YouTube,42.039904415705706,45.21424096985502
Core i7,YouTube,42.71821876347303,44.365989762929054
Core i7,YouTube,40.012755461527874,46.42445703653205
Core i7,YouTube,45.496121900389,47.61265869846871
Core i7,YouTube,45.49368056965029,41.43790717815616
Core i7,YouTube,49.12781864058345,47.076275426335386
Core i7,YouTube,43.00754414215747,48.828503748141884
Core i7,YouTube,42.22491452027071,48.657363437772815
Core i7,YouTube,43.91995661088088,46.199591288186326
Core i7,YouTube,41.999779611415676,49.04730795663342
Core i7,YouTube,43.52803361858664,45.38202457271923
Core i7,YouTube,44.77630831725151,45.90974751475945
Core i7,YouTube,42.98325503324186,47.38480526918557
Core i7,YouTube,43.81935072993786,41.64179169556358
Core i7,YouTube,45.541318437673084,45.29294893593997
Core i7,YouTube,41.34315041171419,45.8414706186014
Core i7,YouTube,40.11994072686301,50.20580422652878
Core i7,YouTube,43.43948991154365,45.274548793386465
Core i7,YouTube,42.56393616325096,43.632144059790505
Core i7,YouTube,41.09851618186404,46.33601988775681
Core i7,YouTube,39.785922253290195,47.571329046340516
Core i7,YouTube,41.86052122764574,48.412038605359704
Core i7,YouTube,43.01806694704336,47.70264082846844
Core i7,YouTube,46.80438763431684,46.033321506734914
Core i7,YouTube,43.172823505950724,50.220673786786136
Core i7,YouTube,39.57292598928814,42.06228157843224
Core i7,YouTube,44.06579331218956,49.96592612294429
Core i7,YouTube,42.19867039777292,48.13140737997665
Core i7,YouTube,44.558416731719426,46.2334944250237
Core i7,YouTube,44.83639570530603,44.36227748587019
Core i7,YouTube,43.93293744685905,39.577164813798106
Core i7,YouTube,45.46795104786892,40.37973509483599
Core i7,YouTube,39.274395153032344,40.08750953132882
Core i7,YouTube,42.235514980714974,42.83571551224375
Core i7,YouTube,41.19093022201668,48.73720567402869
Core i7,YouTube,44.82127807292961,47.31505937570262
Core i7,YouTube,45.2900685682131,51.03787441220022
Core i7,YouTube,42.310391780808395,38.827178752624995
Core i7,YouTube,41.61549302595466,41.356298308160426
Core i7,YouTube,43.68506845076843,42.475507749067226
Core i7,YouTube,44.58376985587619,50.78779593521287
Core i7,YouTube,45.662985140336914,48.416930640718604
Core i7,YouTube,45.85718611529522,45.36313418502098
Core i7,YouTube,38.484743750927855,47.20370629309943
Core i7,YouTube,38.317814811109,44.732231658590486
Core i7,YouTube,37.909188476315734,43.90247179227039
Core i7,YouTube,46.55043977371529,44.41669770103878
Core i7,YouTube,47.86199583245639,46.03266525818873
Core i7,YouTube,43.81375691799008,47.77215831834252
Core i7,YouTube,37.769118115729256,43.70985066254124
Core i7,YouTube,43.95421046206231,43.29029343563287
Core i7,YouTube,37.15313351551027,48.62190476444434
Core i7,YouTube,42.30453879195499,50.219580862704255
Core i7,YouTube,45.210664247399585,46.07156671312755
Core i7,YouTube,45.239470106376835,42.17715919918511
Core i7,YouTube,43.6983656283696,49.002356269464144
Core i7,YouTube,45.18537771714949,47.9980683589457
Core i7,YouTube,46.74958407225879,45.09880516079766
Core i7,YouTube,39.146560403795924,46.17805143964151
Core i7,YouTube,41.40271993882261,46.6525576849394
Core i7,YouTube,40.00078032380556,42.71173534381876
Core i7,YouTube,38.81023798805739,49.90844520954253
Core i7,YouTube,43.25042912728244,43.722876673024984
Core i7,YouTube,43.9054375103744,50.84199933498431
Core i7,YouTube,34.60930063083493,40.4495853092312
Core i7,YouTube,37.33605461508874,44.50843818360448
Core i7,YouTube,44.86315638656477,43.899951880928235
Core i7,YouTube,44.72103753787213,42.88898416278992
Core i7,YouTube,40.6157195058538,40.59147952949235
Core i7,YouTube,43.62265704851257,45.12273005047925
Core i7,YouTube,38.36614744871991,43.2195444676772
Core i7,YouTube,46.23174252451918,46.477374299132016
Core i7,YouTube,44.017979783289846,46.94553717987489
Core i7,YouTube,35.149139934592824,47.03327352835905
Core i7,YouTube,38.86439406505761,49.54590304197791
Core i7,YouTube,43.90528831758835,46.09112433487908
Core i7,YouTube,43.21764364174455,46.59986546570941
Core i7,YouTube,46.64503175702607,48.00228959607589
Core i7,YouTube,41.778556456419864,50.71990028936547
Core i7,YouTube,44.26896439678477,49.9312812940705
Core i7,YouTube,41.241597298245445,45.336650480823245
Core i7,YouTube,43.19232245908793,50.944114837402225
Core i7,YouTube,45.42279469033364,46.38995202522941
Core i7,YouTube,46.06555084318543,51.84479724134145
Core i7,YouTube,45.81848345210546,47.10875885402265
Core i7,YouTube,42.089623310526335,48.619382040175786
Core i7,YouTube,42.39062740147894,43.944928436448265
Core i7,YouTube,34.97528846982455,44.10239334841609
Core i7,YouTube,39.69338124833901,40.73008771767961
Core i7,YouTube,42.28433390608051,50.16407412909568
Core i7,YouTube,41.356984223186686,44.86341458392317
Core i7,YouTube,37.97294285914317,45.878689112918494
Core i7,YouTube,45.02148529208482,44.902171815023046
Core i7,YouTube,44.89103461900781,42.80935380602045
Core i7,YouTube,46.338284337231585,44.93960996088546
Core i7,YouTube,40.54607031142977,44.16222411609441
Core i7,YouTube,46.917099788894525,42.07375614214044
Core i7,YouTube,41.129045617464,41.84173368733668
Core i7,YouTube,40.900293272889684,42.5362437623468
Core i7,YouTube,35.3687948382051,52.57906605199523
Core i7,YouTube,42.90542450062986,42.02557253566895
Core i7,YouTube,40.009096400032135,46.44957544417607
Core i7,YouTube,44.22370219547146,44.816314030170425
Core i7,YouTube,43.04542562717941,43.189761672399634
Core i7,YouTube,38.366254936694816,48.04623520425113
Core i7,YouTube,38.761022824338546,46.32121874161313
Core i7,YouTube,44.08082042466238,51.28725882634993
Core i7,YouTube,45.44177158496792,43.547923738091825
Core i7,YouTube,44.26936178662005,43.209732776965915
Core i7,YouTube,45.38278200798945,43.08827179727552
Core i7,YouTube,38.841962265624105,41.24684094068281
Core i7,YouTube,43.91904359575517,49.58115670754609
Core i7,YouTube,41.43358028667165,43.77466450816345
Core i7,YouTube,44.181494282722234,43.50973054698277
Core i7,YouTube,42.87178701080289,47.29111488516387
Core i7,YouTube,45.2996902901138,46.11032272428879
Core i7,YouTube,44.76388587480682,49.05804441616784
Core i7,YouTube,47.04128380217198,48.12639433149256
Core i7,YouTube,39.503302241234344,44.08101193848576
Core i7,YouTube,37.7940113094577,43.92826284145725
Core i7,YouTube,44.000968829994235,43.05459769921627
Core i7,YouTube,44.22446918412196,52.97492852404169
Core i7,YouTube,43.91480943043354,49.17711632058183
Core i7,YouTube,45.41546828604474,46.17821174354347
Core i7,YouTube,39.78640018068813,50.728090712502805
Core i7,YouTube,44.150664129514816,47.638893589559224
Core i7,YouTube,44.96994193074464,46.70663222677869
Core i7,YouTube,42.00128115301604,50.6918251215781
Core i7,YouTube,45.828538969504024,43.565169547341526
Core i7,YouTube,44.407770064365266,46.36710724735099
Core i7,YouTube,45.54404630499602,42.55978765634279
Core i7,YouTube,37.495993476161765,45.83978972027308
Core i7,YouTube,44.93111952271818,51.095314856225976
Core i7,YouTube,44.11384576019271,50.0946042183521
Core i7,YouTube,42.632980665657676,42.874102074132956
Core i7,YouTube,47.47922976890638,48.19506797198832
Core i7,YouTube,47.680583989998844,46.214351496284124
Core i7,YouTube,42.710661700878475,43.37841189616913
Core i7,YouTube,43.97035397541018,42.146587849490565
Core i7,YouTube,39.1986820990351,46.8382646006642
Core i7,YouTube,42.99416896722354,51.95086421810212
Core i7,YouTube,44.46639857051867,45.10194729623216
Core i7,YouTube,40.04993172330873,39.410114999367536
Core i7,YouTube,43.56134755855266,49.06278858394341
Core i7,YouTube,40.72584579425152,44.05859445622697
Core i7,YouTube,39.95944330719896,47.43811208056508
Core i7,YouTube,40.805034672074115,47.92432970775237
Core i7,YouTube,42.26198174623479,43.771794322679156
Core i7,YouTube,39.86339269847821,46.038141092253085
Core i7,YouTube,40.94161095802949,41.59171042036024
Core i7,YouTube,44.1163359435678,48.27996021057355
Core i7,YouTube,42.31615155452018,46.877104586484705
Core i7,YouTube,45.72329832070243,45.19130636461681
Core i7,YouTube,50.51780946900373,44.189350601996125
Core i7,YouTube,45.420737238090304,44.41532813436892
Core i7,YouTube,42.09471973643905,47.68662205709617
Core i7,YouTube,42.34969954086936,43.26488981006903
Core i7,YouTube,41.19819624941182,49.357437743581904
Core i7,YouTube,45.793953306191185,50.91532234787361
Core i7,YouTube,41.9680311183771,43.91712674477073
Core i7,YouTube,47.888064478577,49.28230169613405
Core i7,YouTube,44.436432823368946,42.34492609793293
Core i7,YouTube,38.218187470730875,50.2732666805159
Core i7,YouTube,44.05465198167739,46.043407689922354
Core i7,YouTube,39.41817324461059,50.09079107282029
Core i7,YouTube,47.71972316051819,44.23210624854082
Core i7,YouTube,41.337761707142064,41.13957083970176
Core i7,YouTube,42.72369417534098,48.408847783765566
Core i7,YouTube,39.61077932708359,47.41884567126963
Core i7,YouTube,44.34432594936089,46.26897163249101
Core i7,YouTube,42.77087910455397,38.3588356250949
Core i7,YouTube,47.024216066804215,43.63032884537685
Core i7,YouTube,43.6951950770233,44.2995972699756
Core i7,YouTube,40.365910694029445,43.570930878811325
Core i7,YouTube,47.60028469546566,42.63226819578274
Core i7,YouTube,42.16743744128909,42.351657887201654
Core i7,YouTube,37.82427874530568,45.68600463105572
Core i7,YouTube,45.06089327879568,40.093092890899435
Core i7,YouTube,41.46919850790086,46.31469721715882
Core i7,YouTube,43.54512778839635,51.14682111362176
Core i7,YouTube,45.66142425752821,45.969836280915345
Core i7,YouTube,44.97526800285241,50.232529945294246
Core i7,YouTube,49.33219267036646,44.999678507545596
Core i7,YouTube,43.9997868762098,45.540356436315655
Core i7,YouTube,45.35099528182218,46.503938674146056
Core i7,YouTube,43.188456390895595,44.828033272796134
Core i7,YouTube,45.67216191420183,46.57462545907433
Core i7,YouTube,42.35783117438141,49.2946513018121
Core i7,YouTube,46.59155234595832,48.78514583072669
Core i7,YouTube,44.83945265750499,49.38713296986347
Core i7,YouTube,44.872827296209195,48.28469307939303
Core i7,YouTube,41.515361250804105,46.69740876420837
Core i7,YouTube,40.55648828800528,45.32592870808627
Core i7,YouTube,45.04157763866905,46.161532203214456
Core i7,YouTube,46.61521627770176,45.27962880490942
Core i7,YouTube,40.95546892112504,44.752639572629796
Core i7,YouTube,43.35108912256933,47.29340634997071
Core i7,YouTube,41.43816343468001,45.760190738925864
Core i7,YouTube,44.01953112777375,38.4693726839153
Core i7,YouTube,44.88659708037509,47.33390830819562
Core i7,YouTube,42.34110323791605,45.607898373720914
Core i7,YouTube,44.96035943889055,44.363954717900796
Core i7,YouTube,49.60576429147446,49.38909435290271
Core i7,YouTube,44.079701498166095,44.57308704031517
Core i7,YouTube,46.67337555337786,47.94996904849164
Core i7,YouTube,40.418161740834485,45.05440151468425
Core i7,YouTube,39.452874015906545,42.201933093831514
Core i7,YouTube,44.36959754311287,45.4428557296047
Core i7,YouTube,51.19104358606162,34.240527053205156
Core i7,YouTube,43.82018196144108,42.833211877753186
Core i7,YouTube,38.643804297461536,50.418814186941304
Core i7,YouTube,41.14933659819529,45.0759725044515
Core i7,YouTube,38.9976052670729,55.23387290560496
Core i7,YouTube,37.13104710149718,48.79169777861256
Core i7,YouTube,39.86077427000477,47.17323537693016
Core i7,YouTube,39.60730502681777,49.63360573684452
Core i7,YouTube,44.65825292030343,45.155551611808804
Core i7,YouTube,42.59879676586853,44.020702507230595
Core i7,YouTube,48.74525863120337,47.018026942031035
Core i7,YouTube,39.79534974393565,49.07306161735322
Core i7,YouTube,42.08024896136461,46.467668290003296
Core i7,YouTube,43.47161409722574,43.35177588029782
Core i7,YouTube,45.42694695712994,44.51451426015441
Core i7,YouTube,42.90499987053666,48.87323919551312
Core i7,YouTube,41.40989896914358,44.758726249904605
Core i7,YouTube,43.36389185957691,49.13023242284315
Core i7,YouTube,43.322433125537465,42.38745547732964
Core i7,YouTube,41.47728331371869,50.35211945375044
Core i7,YouTube,37.67248153012062,43.76277538010347
Core i7,YouTube,45.06503787451783,46.52482909976317
Core i7,YouTube,43.424281743003284,45.83420629098699
Core i7,YouTube,47.74476234162735,44.71845397215067
Core i7,YouTube,46.55255918381934,48.17934701786933
Core i7,YouTube,43.39710729884954,46.13910189619092
Core i7,YouTube,44.85713048798407,40.43627782870468
Core i7,YouTube,39.91114980732694,50.258197630049224
Core i7,YouTube,43.00990043524599,44.777192257420026
Core i7,YouTube,43.03871743369602,40.34975726497711
Core i7,YouTube,45.27838353009082,42.95203240251909
Core i7,YouTube,41.633133947083714,44.95460478330265
Core i7,YouTube,43.18134724099868,46.535401966253566
Core i7,YouTube,42.68302989750585,51.4429101901365
Core i7,YouTube,46.19233231605813,45.55022539794157
Core i7,YouTube,44.63060919141488,41.1898695626766
Core i7,YouTube,47.22808111116862,45.094802440083235
Core i7,YouTube,42.16360943510573,47.66877405417116
Core i7,YouTube,47.946875153073634,53.184793623363156
Core i7,YouTube,41.44409100183246,47.680026034907634
Core i7,YouTube,39.18183102069298,48.42311844097313
Core i7,YouTube,47.30429587952136,47.19374339020127
Core i7,YouTube,38.702019080341614,46.32292120502082
Core i7,YouTube,46.65259114751558,48.34439048232137
Core i7,YouTube,45.714619937703176,45.42263462298122
Core i7,YouTube,38.359691633599,42.543392547452925
Core i7,YouTube,44.85754627829934,50.15000883107295
Core i7,YouTube,40.99480901589831,52.9203501398013
Core i7,YouTube,44.9776550735393,48.82761325209251
Core i7,YouTube,47.552228682454455,46.850725083296794
Core i7,YouTube,42.44746779193286,43.9444397068493
Core i7,YouTube,41.657343409529396,47.63931845428721
Core i7,YouTube,49.00842624452156,41.63727856012734
Core i7,YouTube,44.633714063438255,46.04830484386518
Core i7,YouTube,49.33587117007028,47.24158092778595
Core i7,YouTube,40.736965203774254,46.7422448200554
Core i7,YouTube,40.404813276215194,48.39174741326354
Core i7,YouTube,45.66298820898051,48.05046448270114
Core i7,YouTube,47.31659180805517,41.67097551614605
Core i7,YouTube,44.990454461509295,42.75329294904242
Core i7,YouTube,45.812083139984274,46.193794723826905
Core i7,YouTube,42.156461452219844,47.542192422305995
Core i7,YouTube,40.74392527585435,49.58393948983349
Core i7,YouTube,39.48072790939378,46.15584126529306
Core i7,YouTube,45.22974526027823,43.00430384143535
Core i7,YouTube,42.49164092158024,43.40554339789438
Core i7,YouTube,45.28204448172313,43.803238800674514
Core i7,YouTube,39.91862241279163,40.20060344184618
Core i7,YouTube,47.14778175302665,45.089893767247545
Core i7,YouTube,38.68060271714903,43.194359804928894
Core i7,YouTube,39.41906718905503,45.66189081613952
Core i7,YouTube,48.50389600247544,44.29745103247999
Core i7,YouTube,46.82221250228841,46.801728175649956
Core i7,YouTube,43.036045876496864,49.360542806369004
Core i7,YouTube,43.66844333654619,44.969710080451165
Core i7,YouTube,41.63682915268701,48.74411065211206
Core i7,YouTube,45.6340759323869,42.60519248749961
Core i7,YouTube,46.35533864856597,46.04002946099427
Core i7,YouTube,50.11741079869389,52.223007447527785
Core i7,YouTube,40.382175393275226,42.75074208863457
Core i7,YouTube,43.5403820491485,47.80408178107762
Core i7,YouTube,42.678762869799264,41.29395503334895
Core i7,YouTube,51.88565874773151,51.61467706874549
Core i7,YouTube,43.42680303654018,44.79418462048814
Core i7,YouTube,44.88846456735359,47.624032062051924
Core i7,YouTube,43.09409787233066,42.67399186943809
Core i7,YouTube,41.30753818389465,45.36022208172981
Core i7,YouTube,45.786102552432915,44.3139433417002
Core i7,YouTube,42.41363676441237,45.86284152127011
Core i7,YouTube,43.467312676950804,48.33940786659094
